0.16674172053643277,-9.777252500933738,2.0401551926846966,-3.2081220449682677,-0.6616747659219727,8.262849205135794,7.295516070761147,4
5.747606555586881,-2.636368117375032,-6.1131126099027,-9.420761793681054,-7.604213856627134,-0.8010518532035055,-6.56326144826649,0
8.983822694247491,-0.2891572801929665,-6.874748876791796,1.4357656164038857,-9.926350700184072,3.1385721884984545,4.4004552637460135,1
-3.2413112655679264,-5.1613907235008805,-1.3335171230103209,-1.2207829841738118,2.2493209209906535,-7.250818711470739,-9.059435072563549,6
3.756315053614203,3.2055056448850054,-3.359193398380423,3.6920366915836107,2.369743934818034,-11.108914701192534,-6.604347171506807,3
-2.771308335082382,-11.044128540537095,1.5685440571303482,-2.097625637231986,1.2274760735542907,7.731248869607069,6.469502857798073,4
5.276739820576205,-0.22842866746058132,-7.944759715933243,0.49161542182644524,-6.973217047776738,6.712970701404153,6.236228545183458,1
-3.7353892611180384,-3.4065653045242192,-1.0557834801109194,-1.0932418440917298,2.0372479858004455,-9.326008477359187,-9.687046133271057,6
-1.2540576249594202,-5.230431236758759,-1.0507076537413038,-3.8373722469321554,0.9212707978684905,-7.664959421984481,-11.086478774827292,6
-2.344457568507967,-8.78980860605941,-6.513673475084105,-10.12341850015659,-6.118374174272312,-0.8280242389461712,-4.228029709994642,5
-1.393896464393387,-6.583706146993901,-6.63646886259165,-10.92241296986712,-6.226839924065312,-0.2222353892322655,-3.2763383627180414,5
-2.7875798659599806,-5.075292803769395,-8.668458010055232,-10.132978718751723,-6.121052219804075,-2.9520159817922593,-2.341043120429369,5
5.697155236475255,-2.547932161740329,-7.355974084385833,-8.970809496064433,-4.302025969869902,-2.23254031122028,-7.684491730612797,0
-1.1605106851977576,-11.171808147704983,2.6946328443393615,-3.8080380921449697,-0.13219154498269128,8.511215374111568,5.220085791363719,4
4.911827806071352,-3.283109821302248,3.861036619680815,-4.190723655753594,4.240403561244449,3.1323200633535193,8.782480628284507,2
9.397166343627639,1.3250794631843243,-11.125235291923785,-0.4522464984275185,-6.632654047430906,2.0950547268327675,5.860338255316138,1
-1.6887215793415766,-2.91245350157761,-2.3186304109408127,-3.2077276167545916,-1.4594084835365804,-6.263829172066746,-9.632287496934216,6
6.3827468134530765,-3.5583017539460307,-8.100154232971695,-8.560498769379773,-4.221063496487886,-0.5422271338481142,-5.325507566652463,0
5.277689062042436,3.758131751368171,-6.591464838268735,-2.312985351386568,-6.890797308456536,5.566212816171474,6.849377880016224,1
8.7235220440786,1.254527636286627,-8.699407822685473,1.167275430889712,-6.130633229329229,5.337942025605129,1.7095281106116897,1
0.27599915697732813,-3.855418883784291,-2.8045466876004084,-4.54818583021115,3.6414568804815715,-8.21397726450418,-10.154063841848453,6
6.951721073583576,1.128215875522446,-9.283586881278563,-3.5298553646221533,-8.152485240544943,3.3671622616675476,4.626318494766922,1
1.0237652780497246,-2.8524527872775822,-2.8442509904824336,-2.2400809723302726,0.9397861979125652,-9.406440492726691,-10.634648818550039,6
3.0366667901576854,-2.1897450835037944,1.793870998994382,-2.4541133653863816,5.578675232066194,1.5049819408117175,7.3811824974198155,2
-1.9152148202522905,-3.2898288096388697,-2.504055524752796,-3.609234396350444,-1.0697358075547592,-10.458967726392668,-9.295814772211575,6
-4.283592513662953,-8.907158232674998,-6.930493984131471,-12.379996422139872,-6.060758193523209,-0.7874193500132097,-3.3499753898628812,5
4.826394754175699,-1.5720963407427992,4.124279033164927,-2.354298256426033,3.12956023352731,1.4142347311298888,7.983305448646325,2
3.1534089615002197,-4.012965268433001,3.6811463701390617,-4.899549692657703,4.079646071861551,2.3476580278833628,5.555018708892867,2
-2.699116127402459,-9.179988261991227,1.831762597914756,-1.8247281123119932,-2.0197219574163503,8.296013418475635,5.742314766053257,4
-1.2170476763111977,-8.185901240166979,-6.113311568685207,-9.482526578755197,-3.9604203878595365,1.2494688408546968,-3.9725407857790924,5
6.647912252546119,-2.6752417604664585,-6.4194323129643855,-7.790769352776062,-5.024286495670026,0.6389605275998331,-6.091977337463809,0
-1.1652158484335606,-11.380716779605239,1.9470730447945763,-2.9435554195732214,0.9368005906722566,9.679511046914698,6.801096716446436,4
5.498319249257313,1.9159737897399713,-2.711535714063519,3.7032081808298023,1.3191464404086992,-9.34199040658487,-2.645835340599655,3
6.765379430042586,-2.961762005039972,-8.448591414633544,-9.299676648006788,-5.050204617041745,1.620793091029975,-8.111967025774163,0
4.944615116188171,0.990075633769768,-7.213907026530232,1.6422528402380046,-7.195020959882696,3.062521810825363,8.316999542902298,1
-4.606763051218255,-5.862273717307767,-2.0899351680037865,-2.644843786657025,0.6612648424596406,-9.650394297641038,-10.098663147132154,6
6.526354542348809,-0.05695166473137858,-6.275508939618272,-6.6307126991885035,-3.604565917800815,-0.7581979284442515,-6.698592930218883,0
7.865380616026439,0.4773580745626089,-6.089765052247406,0.1134327613674555,-5.131664777974562,2.123385337967642,6.587204168851133,1
-1.5883774895428753,-4.7800173105733705,-0.8522120314042774,-2.153633383422513,0.6137675001285126,-8.353129267556675,-11.598615271922682,6
5.737130438748917,-0.21208014363505567,-9.375611990352011,-1.7474844594136194,-7.051385228656012,2.876504174974192,2.1862863607285528,1
